id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,status,price,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket
"3679-E-1360-S,---1107,-Spanish-Fork,-UT-84660","3679 E 1360 S, # 1107, Spanish Fork, UT 84660",3679 E 1360 S,# 1107,Spanish Fork,UT,84660,Utah,40.09457,-111.5975,Townhouse,1307.0,Inactive,414990,2024-04-07T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-19T00:00:00.000Z,13,4.0,2.5,2247.0,2023.0
"11116-S-Fordman-Way,-South-Jordan,-UT-84009","11116 S Fordman Way, South Jordan, UT 84009",11116 S Fordman Way,,South Jordan,UT,84009,Salt Lake,40.549328,-112.059692,Single Family,3485.0,Inactive,714990,2024-04-08T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-03-24T00:00:00.000Z,2024-04-19T00:00:00.000Z,12,4.0,3.5,2083.0,2024.0
"2121-E-7775-S,-South-Weber,-UT-84405","2121 E 7775 S, South Weber, UT 84405",2121 E 7775 S,,South Weber,UT,84405,Davis,41.12538,-111.923873,Single Family,13504.0,Inactive,630000,2024-04-08T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-09T00:00:00.000Z,2024-04-19T00:00:00.000Z,12,5.0,3.5,2704.0,2000.0
"343-W-Deer-Creek-Dr,-Unit-44,-Salem,-UT-84653","343 W Deer Creek Dr, Unit 44, Salem, UT 84653",343 W Deer Creek Dr,Unit 44,Salem,UT,84653,Utah,40.030013,-111.680381,Single Family,15246.0,Inactive,819900,2024-04-08T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-10T00:00:00.000Z,2024-04-19T00:00:00.000Z,12,7.0,2.5,4118.0,2019.0
"1175-S-1000-E,-Apt-17,-Clearfield,-UT-84015","1175 S 1000 E, Apt 17, Clearfield, UT 84015",1175 S 1000 E,Apt 17,Clearfield,UT,84015,Davis,41.096779,-112.006194,Condo,436.0,Inactive,235000,2024-04-09T00:00:00.000Z,2024-04-20T00:00:00.000Z,2022-09-23T11:30:38.852Z,2024-04-19T00:00:00.000Z,11,2.0,1.0,780.0,1980.0
"6586-N-Mt,-Jefferson-Unit-128,-Eagle-Mountain,-UT-84005","6586 N Mt, Jefferson Unit 128, Eagle Mountain, UT 84005",6586 N Mt,Jefferson Unit 128,Eagle Mountain,UT,84005,Utah,40.341328,-112.008461,Single Family,6098.0,Inactive,545700,2024-04-09T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-10T00:00:00.000Z,2024-04-19T00:00:00.000Z,11,4.0,2.5,2932.0,2023.0
"2389-N-2350-W,-Lehi,-UT-84043","2389 N 2350 W, Lehi, UT 84043",2389 N 2350 W,,Lehi,UT,84043,Utah,40.417572,-111.888579,Single Family,6098.0,Inactive,524900,2024-04-10T00:00:00.000Z,2024-04-20T00:00:00.000Z,2021-08-19T15:33:59.268Z,2024-04-19T00:00:00.000Z,10,3.0,2.0,2588.0,2007.0
"1052-W-8925-S,-West-Jordan,-UT-84088","1052 W 8925 S, West Jordan, UT 84088",1052 W 8925 S,,West Jordan,UT,84088,Salt Lake,40.589514,-111.92126,Single Family,6534.0,Inactive,530000,2024-04-10T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-19T00:00:00.000Z,10,4.0,1.5,2507.0,1988.0
"1879-E-Underwood-Ln,---402,-Eagle-Mountain,-UT-84005","1879 E Underwood Ln, # 402, Eagle Mountain, UT 84005",1879 E Underwood Ln,# 402,Eagle Mountain,UT,84005,Utah,40.305283,-112.007973,Townhouse,1307.0,Inactive,384990,2024-04-10T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-19T00:00:00.000Z,10,4.0,3.0,1789.0,2024.0
"1905-E-Underwood-Ln-N,---409,-Eagle-Mountain,-UT-84005","1905 E Underwood Ln N, # 409, Eagle Mountain, UT 84005",1905 E Underwood Ln N,# 409,Eagle Mountain,UT,84005,Utah,40.305233,-112.007401,Townhouse,1307.0,Inactive,402990,2024-04-10T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-19T00:00:00.000Z,10,4.0,3.0,1789.0,2024.0
"972-Maple-Dr,-Spanish-Fork,-UT-84660","972 Maple Dr, Spanish Fork, UT 84660",972 Maple Dr,,Spanish Fork,UT,84660,Utah,40.101361,-111.637825,Single Family,9583.0,Inactive,524900,2024-04-10T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-19T00:00:00.000Z,10,5.0,1.0,2900.0,1978.0
"562-W-200-N,-Payson,-UT-84651","562 W 200 N, Payson, UT 84651",562 W 200 N,,Payson,UT,84651,Utah,40.046099,-111.741304,Single Family,9583.0,Inactive,450000,2024-04-10T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-19T00:00:00.000Z,10,4.0,1.5,1846.0,1940.0
"4230-N-Edgewood-Cir-W,-Unit-13,-Provo,-UT-84604","4230 N Edgewood Cir W, Unit 13, Provo, UT 84604",4230 N Edgewood Cir W,Unit 13,Provo,UT,84604,Utah,40.289437,-111.659139,Single Family,10019.0,Inactive,1200000,2024-04-11T00:00:00.000Z,2024-04-20T00:00:00.000Z,2020-09-21T22:16:10.723Z,2024-04-19T00:00:00.000Z,9,4.0,2.5,5060.0,2018.0
"3072-S-Bunch-Grass-Dr,-Unit-88,-Garden-City,-UT-84028","3072 S Bunch Grass Dr, Unit 88, Garden City, UT 84028",3072 S Bunch Grass Dr,Unit 88,Garden City,UT,84028,Rich,41.890942,-111.404346,Land,25265.0,Inactive,119900,2024-04-11T00:00:00.000Z,2024-04-20T00:00:00.000Z,2023-01-14T09:57:14.565Z,2024-04-19T00:00:00.000Z,9,,,,
"1771-E-Fort-Douglas-Cir,-Salt-Lake-City,-UT-84103","1771 E Fort Douglas Cir, Salt Lake City, UT 84103",1771 E Fort Douglas Cir,,Salt Lake City,UT,84103,Salt Lake,40.775192,-111.840766,Single Family,21780.0,Inactive,3400000,2024-04-11T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-19T00:00:00.000Z,9,5.0,1.5,5354.0,1981.0
"744-Northview-Cir,-Salt-Lake-City,-UT-84103","744 Northview Cir, Salt Lake City, UT 84103",744 Northview Cir,,Salt Lake City,UT,84103,Salt Lake,40.785068,-111.859085,Single Family,11326.0,Inactive,965000,2024-04-11T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-19T00:00:00.000Z,9,5.0,2.0,3864.0,1977.0
"4882-S-3095-W,-Taylorsville,-UT-84129","4882 S 3095 W, Taylorsville, UT 84129",4882 S 3095 W,,Taylorsville,UT,84129,Salt Lake,40.663194,-111.965745,Single Family,9583.0,Inactive,565000,2024-04-11T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-19T00:00:00.000Z,9,4.0,1.5,2288.0,1967.0
"991-W-Sugar-Maple-Dr,-Mapleton,-UT-84664","991 W Sugar Maple Dr, Mapleton, UT 84664",991 W Sugar Maple Dr,,Mapleton,UT,84664,Utah,40.098186,-111.590836,Single Family,10890.0,Inactive,798000,2024-04-11T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-19T00:00:00.000Z,9,4.0,3.5,3669.0,2024.0
"1016-E-Manifest-Ln,---2116,-Saratoga-Springs,-UT-84045","1016 E Manifest Ln, # 2116, Saratoga Springs, UT 84045",1016 E Manifest Ln,# 2116,Saratoga Springs,UT,84045,Utah,40.36621,-111.8911,Townhouse,871.0,Inactive,464990,2024-04-11T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-19T00:00:00.000Z,9,3.0,2.5,2187.0,2024.0
"3335-E-Whitewater,-Eagle-Mountain,-UT-84005","3335 E Whitewater, Eagle Mountain, UT 84005",3335 E Whitewater,,Eagle Mountain,UT,84005,Utah,40.386778,-111.980213,Single Family,5663.0,Inactive,545000,2024-04-12T00:00:00.000Z,2024-04-20T00:00:00.000Z,2022-04-30T14:31:59.628Z,2024-04-19T00:00:00.000Z,8,4.0,3.5,2360.0,2018.0
"4512-W-4955-S,-Salt-Lake-City,-UT-84118","4512 W 4955 S, Salt Lake City, UT 84118",4512 W 4955 S,,Salt Lake City,UT,84118,Salt Lake,40.661593,-111.998595,Single Family,6970.0,Inactive,415000,2024-04-12T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-19T00:00:00.000Z,8,3.0,2.0,1176.0,1954.0
"356-S-Hwy,-143-Unit-G5,-Brian-Head,-UT-84719","356 S Hwy, 143 Unit G5, Brian Head, UT 84719",356 S Hwy,143 Unit G5,Brian Head,UT,84719,Iron,37.692742,-112.850804,Townhouse,,Inactive,399000,2024-04-12T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-04-19T00:00:00.000Z,8,3.0,2.0,1588.0,1971.0
"2105-N-Signal-Peak-Ct-E,-Heber-City,-UT-84032","2105 N Signal Peak Ct E, Heber City, UT 84032",2105 N Signal Peak Ct E,,Heber City,UT,84032,Wasatch,40.509799,-111.382018,Single Family,20909.0,Inactive,3675000,2024-04-12T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-04-19T00:00:00.000Z,8,4.0,3.5,5595.0,2024.0
"124-W-570-N,-Richfield,-UT-84701","124 W 570 N, Richfield, UT 84701",124 W 570 N,,Richfield,UT,84701,Sevier,38.776359,-112.087196,Single Family,8712.0,Inactive,317500,2024-04-12T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-04-19T00:00:00.000Z,8,3.0,1.0,1846.0,1957.0
"5149-N-Marble-Fox-Way-W,-Unit-226,-Lehi,-UT-84043","5149 N Marble Fox Way W, Unit 226, Lehi, UT 84043",5149 N Marble Fox Way W,Unit 226,Lehi,UT,84043,Utah,40.45145,-111.883881,Townhouse,871.0,Inactive,535000,2024-04-12T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-04-19T00:00:00.000Z,8,4.0,3.5,2458.0,2020.0
"1678-W-150-N,-Apt-A,-Tremonton,-UT-84337","1678 W 150 N, Apt A, Tremonton, UT 84337",1678 W 150 N,Apt A,Tremonton,UT,84337,Box Elder,41.713313,-112.191389,Multi-Family,10019.0,Inactive,749900,2024-04-12T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-04-19T00:00:00.000Z,8,10.0,8.0,4720.0,2000.0
"2237-W-Stella-Vie-Ln,-Taylorsville,-UT-84129","2237 W Stella Vie Ln, Taylorsville, UT 84129",2237 W Stella Vie Ln,,Taylorsville,UT,84129,Salt Lake,40.678697,-111.94919,Townhouse,,Inactive,365000,2024-04-12T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-04-19T00:00:00.000Z,8,2.0,2.0,1154.0,2006.0
"4733-W-Thorndale-Way,-West-Jordan,-UT-84084","4733 W Thorndale Way, West Jordan, UT 84084",4733 W Thorndale Way,,West Jordan,UT,84084,Salt Lake,40.623242,-112.003819,Condo,436.0,Inactive,395000,2024-04-12T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-04-19T00:00:00.000Z,8,3.0,2.5,1452.0,2008.0
"577-N-1000-W,-Salt-Lake-City,-UT-84116","577 N 1000 W, Salt Lake City, UT 84116",577 N 1000 W,,Salt Lake City,UT,84116,Salt Lake,40.782114,-111.920182,Single Family,7405.0,Inactive,565000,2024-04-12T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-04-19T00:00:00.000Z,8,5.0,2.0,2481.0,1950.0
"1007-E-Lost-Ridge-Dr,-Washington,-UT-84780","1007 E Lost Ridge Dr, Washington, UT 84780",1007 E Lost Ridge Dr,,Washington,UT,84780,Washington,37.095156,-113.492618,Single Family,10454.0,Inactive,645000,2024-04-13T00:00:00.000Z,2024-04-20T00:00:00.000Z,2022-10-20T11:21:24.089Z,2024-04-19T00:00:00.000Z,7,3.0,2.0,1830.0,2022.0
"1605-S-Star-Springs-Dr,---135,-Washington,-UT-84780","1605 S Star Springs Dr, # 135, Washington, UT 84780",1605 S Star Springs Dr,# 135,Washington,UT,84780,Washington,37.11224,-113.4536,Single Family,,Inactive,544990,2024-04-13T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-02-10T00:00:00.000Z,2024-04-19T00:00:00.000Z,7,3.0,2.5,2020.0,
"7072-W-7800-S,---254,-West-Jordan,-UT-84081","7072 W 7800 S, # 254, West Jordan, UT 84081",7072 W 7800 S,# 254,West Jordan,UT,84081,Salt Lake,40.609734,-112.059525,Townhouse,2178.0,Inactive,465937,2024-04-13T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-02-13T00:00:00.000Z,2024-04-19T00:00:00.000Z,7,3.0,2.5,1901.0,2024.0
"4364-W-Sunset-Dr-N,-Cedar-Hills,-UT-84062","4364 W Sunset Dr N, Cedar Hills, UT 84062",4364 W Sunset Dr N,,Cedar Hills,UT,84062,Utah,40.410996,-111.763001,Single Family,6.0,3.0,3364.0,13939.0,1997.0,Inactive,715000,2024-04-13T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-13T00:00:00.000Z,2024-04-19T00:00:00.000Z,7
"100-W-1200-N,-Unit-40,-Vernal,-UT-84078","100 W 1200 N, Unit 40, Vernal, UT 84078",100 W 1200 N,Unit 40,Vernal,UT,84078,Uintah,40.473037,-109.527113,Condo,2.0,1.5,1088.0,4356.0,1982.0,Inactive,175900,2024-04-13T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-19T00:00:00.000Z,7
"3639-S-5325-W,-Hooper,-UT-84315","3639 S 5325 W, Hooper, UT 84315",3639 S 5325 W,,Hooper,UT,84315,Weber,41.195089,-112.112435,Single Family,3.0,2.0,3192.0,,,Inactive,651875,2024-04-13T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-17T00:00:00.000Z,2024-04-19T00:00:00.000Z,7
"65-N-100-W,-Millville,-UT-84326","65 N 100 W, Millville, UT 84326",65 N 100 W,,Millville,UT,84326,Cache,41.682639,-111.826878,Single Family,6.0,2.0,2080.0,19166.0,1998.0,Inactive,424900,2024-04-15T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-16T00:00:00.000Z,2024-04-19T00:00:00.000Z,5
"1313-Woodside-Ave,-Unit-4,-Park-City,-UT-84060","1313 Woodside Ave, Unit 4, Park City, UT 84060",1313 Woodside Ave,Unit 4,Park City,UT,84060,Summit,40.651981,-111.504288,Condo,4.0,4.0,2099.0,2045.0,1982.0,Inactive,2050000,2024-04-15T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-16T00:00:00.000Z,2024-04-19T00:00:00.000Z,5
"1624-W-Leo-Ct,-Unit-184,-Daniel,-UT-84032","1624 W Leo Ct, Unit 184, Daniel, UT 84032",1624 W Leo Ct,Unit 184,Daniel,UT,84032,Wasatch,40.645607,-111.440475,Land,,,,10019.0,,Inactive,875000,2024-04-15T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-16T00:00:00.000Z,2024-04-19T00:00:00.000Z,5
"558-S-Country-Creek-Dr,-Layton,-UT-84041","558 S Country Creek Dr, Layton, UT 84041",558 S Country Creek Dr,,Layton,UT,84041,Davis,41.051382,-111.95233,Single Family,3.0,2.0,1676.0,6534.0,1985.0,Inactive,450000,2024-04-15T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-16T00:00:00.000Z,2024-04-19T00:00:00.000Z,5
"653-W-170-N,-Spanish-Fork,-UT-84660","653 W 170 N, Spanish Fork, UT 84660",653 W 170 N,,Spanish Fork,UT,84660,Utah,40.111896,-111.665614,Single Family,3.0,2.0,1793.0,5663.0,2006.0,Inactive,474900,2024-04-15T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-16T00:00:00.000Z,2024-04-19T00:00:00.000Z,5
"1746-E-Chukar-Dr,-Eagle-Mountain,-UT-84005","1746 E Chukar Dr, Eagle Mountain, UT 84005",1746 E Chukar Dr,,Eagle Mountain,UT,84005,Utah,40.296532,-112.010422,Single Family,4.0,2.5,2424.0,,,Inactive,549900,2024-04-15T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-18T00:00:00.000Z,2024-04-19T00:00:00.000Z,5
"2771-S-Tonaquint-Dr,-Saint-George,-UT-84790","2771 S Tonaquint Dr, Saint George, UT 84790",2771 S Tonaquint Dr,,Saint George,UT,84790,Washington,37.061263,-113.606319,Single Family,3.0,2.0,1890.0,12197.0,1985.0,Inactive,467000,2024-04-16T00:00:00.000Z,2024-04-20T00:00:00.000Z,2023-02-11T00:00:00.000Z,2024-04-19T00:00:00.000Z,4
"5212-S-Shalee-St,-Kearns,-UT-84118","5212 S Shalee St, Kearns, UT 84118",5212 S Shalee St,,Kearns,UT,84118,Salt Lake,40.656437,-112.017213,Single Family,3.0,2.0,1812.0,7405.0,1974.0,Inactive,424900,2024-04-16T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-17T00:00:00.000Z,2024-04-19T00:00:00.000Z,4
"384-S-850-E,-Centerville,-UT-84014","384 S 850 E, Centerville, UT 84014",384 S 850 E,,Centerville,UT,84014,Davis,40.91367,-111.86551,Single Family,6.0,2.0,3724.0,10019.0,1974.0,Inactive,685000,2024-04-16T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-17T00:00:00.000Z,2024-04-19T00:00:00.000Z,4
"1428-S-Utahna-Dr,-Salt-Lake-City,-UT-84104","1428 S Utahna Dr, Salt Lake City, UT 84104",1428 S Utahna Dr,,Salt Lake City,UT,84104,Salt Lake,40.737626,-111.924127,Single Family,4.0,1.0,1920.0,6970.0,1951.0,Inactive,499900,2024-04-17T00:00:00.000Z,2024-04-20T00:00:00.000Z,2023-12-08T00:00:00.000Z,2024-04-19T00:00:00.000Z,3
"657-N-300-E,-Pleasant-Grove,-UT-84062","657 N 300 E, Pleasant Grove, UT 84062",657 N 300 E,,Pleasant Grove,UT,84062,Utah,40.370782,-111.736196,Single Family,3.0,3.0,4126.0,18731.0,2018.0,Inactive,1020000,2024-04-17T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-19T00:00:00.000Z,3
"234-E-Somerest-Ln,-Stansbury-Park,-UT-84074","234 E Somerest Ln, Stansbury Park, UT 84074",234 E Somerest Ln,,Stansbury Park,UT,84074,Tooele,40.620386,-112.2986,Single Family,5.0,3.0,3367.0,11761.0,2020.0,Inactive,625000,2024-04-17T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-18T00:00:00.000Z,2024-04-19T00:00:00.000Z,3
"115-S-1980-W,-Marriott-Slaterville,-UT-84404","115 S 1980 W, Marriott Slaterville, UT 84404",115 S 1980 W,,Marriott Slaterville,UT,84404,Weber,41.261449,-112.028631,Land,,,,25265.0,,Inactive,190000,2024-04-17T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-18T00:00:00.000Z,2024-04-19T00:00:00.000Z,3
"1111-N-2000-W,-Unit-9,-Farr-West,-UT-84404","1111 N 2000 W, Unit 9, Farr West, UT 84404",1111 N 2000 W,Unit 9,Farr West,UT,84404,Weber,41.279175,-112.030067,Manufactured,2.0,1.0,1568.0,436.0,1992.0,Inactive,150000,2024-04-17T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-18T00:00:00.000Z,2024-04-19T00:00:00.000Z,3
"645-W-1200-Rd-S,-Tremonton,-UT-84337","645 W 1200 Rd S, Tremonton, UT 84337",645 W 1200 Rd S,,Tremonton,UT,84337,Box Elder,41.696519,-112.174193,Single Family,6.0,2.0,2238.0,15246.0,1978.0,Inactive,410000,2024-04-17T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-18T00:00:00.000Z,2024-04-19T00:00:00.000Z,3
"340-N-Main-St,-Washington,-UT-84780","340 N Main St, Washington, UT 84780",340 N Main St,,Washington,UT,84780,Washington,37.136411,-113.509498,Single Family,3.0,2.0,1589.0,6534.0,2004.0,Inactive,335000,2024-04-18T00:00:00.000Z,2024-04-20T00:00:00.000Z,2023-10-04T00:00:00.000Z,2024-04-19T00:00:00.000Z,2
"3998-S-Raymond-Ave-E,-Ogden,-UT-84403","3998 S Raymond Ave E, Ogden, UT 84403",3998 S Raymond Ave E,,Ogden,UT,84403,Weber,41.190434,-111.961405,Single Family,3.0,1.0,1930.0,7405.0,1944.0,Inactive,334900,2024-04-18T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-19T00:00:00.000Z,2024-04-19T00:00:00.000Z,2
"1834-S-Harvest-Ln,-Cedar-City,-UT-84720","1834 S Harvest Ln, Cedar City, UT 84720",1834 S Harvest Ln,,Cedar City,UT,84720,Iron,37.643584,-113.110769,Single Family,3.0,2.5,2100.0,14375.0,2024.0,Inactive,640000,2024-04-18T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-19T00:00:00.000Z,2024-04-19T00:00:00.000Z,2
"2841-W-530-N,-Provo,-UT-84601","2841 W 530 N, Provo, UT 84601",2841 W 530 N,,Provo,UT,84601,Utah,40.240838,-111.70878,Single Family,4.0,3.0,1702.0,8712.0,2005.0,Inactive,519999,2024-04-18T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-19T00:00:00.000Z,2024-04-19T00:00:00.000Z,2
"1566-S-350-Cir-E,-Kaysville,-UT-84037","1566 S 350 Cir E, Kaysville, UT 84037",1566 S 350 Cir E,,Kaysville,UT,84037,Davis,41.009806,-111.930126,Single Family,4.0,2.5,2245.0,9148.0,1991.0,Inactive,530000,2024-04-18T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-19T00:00:00.000Z,2024-04-19T00:00:00.000Z,2
"7469-W-Hall-Dr,-Herriman,-UT-84096","7469 W Hall Dr, Herriman, UT 84096",7469 W Hall Dr,,Herriman,UT,84096,Salt Lake,40.505132,-112.068294,Single Family,3.0,2.5,4331.0,11326.0,2016.0,Inactive,824900,2024-04-18T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-19T00:00:00.000Z,2024-04-19T00:00:00.000Z,2
"1609-E-Arlington-Dr-N,-Salt-Lake-City,-UT-84103","1609 E Arlington Dr N, Salt Lake City, UT 84103",1609 E Arlington Dr N,,Salt Lake City,UT,84103,Salt Lake,40.774333,-111.843255,Single Family,5.0,3.0,5684.0,12632.0,1983.0,Inactive,3300000,2024-04-18T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-19T00:00:00.000Z,2024-04-19T00:00:00.000Z,2
"11650-W-9250-N,-Thatcher,-UT-84337","11650 W 9250 N, Thatcher, UT 84337",11650 W 9250 N,,Thatcher,UT,84337,Box Elder,41.673596,-112.298806,Single Family,4.0,3.0,2830.0,217800.0,1988.0,Inactive,670000,2024-04-18T00:00:00.000Z,2024-04-20T00:00:00.000Z,2024-04-19T00:00:00.000Z,2024-04-19T00:00:00.000Z,2
"593-N-1400-W-W,-Unit-186,-Farmington,-UT-84025","593 N 1400 W W, Unit 186, Farmington, UT 84025",593 N 1400 W W,Unit 186,Farmington,UT,84025,Davis,41.005109,-111.900457,Townhouse,2.0,1.5,1462.0,1307.0,2023.0,Inactive,534900,2023-01-27T00:00:00.000Z,2024-04-19T00:00:00.000Z,2024-02-24T00:00:00.000Z,2024-04-18T00:00:00.000Z,448
"7838-S-Holden-St-W,-Midvale,-UT-84047","7838 S Holden St W, Midvale, UT 84047",7838 S Holden St W,,Midvale,UT,84047,Salt Lake,40.608741,-111.91345,Land,,,,21780.0,,Inactive,789900,2023-04-25T00:00:00.000Z,2024-04-19T00:00:00.000Z,2023-04-26T00:00:00.000Z,2024-04-18T00:00:00.000Z,360
"1167-S-Austin-Dr,-Moab,-UT-84532","1167 S Austin Dr, Moab, UT 84532",1167 S Austin Dr,,Moab,UT,84532,Grand,38.555592,-109.530887,Single Family,3.0,2.0,1330.0,9148.0,2004.0,Inactive,510000,2023-06-02T00:00:00.000Z,2024-04-19T00:00:00.000Z,2023-06-03T00:00:00.000Z,2024-04-18T00:00:00.000Z,322
"1447-N-200-E,-Nephi,-UT-84648","1447 N 200 E, Nephi, UT 84648",1447 N 200 E,,Nephi,UT,84648,Juab,39.729553,-111.832634,Single Family,6.0,4.0,3740.0,8712.0,2015.0,Inactive,569900,2023-06-14T00:00:00.000Z,2024-04-19T00:00:00.000Z,2023-06-15T00:00:00.000Z,2024-04-18T00:00:00.000Z,310
"35-W-Highway-153-3-Rdg,-Unit-Wooded,-Beaver,-UT-84713","35 W Highway 153 3 Rdg, Unit Wooded, Beaver, UT 84713",35 W Highway 153 3 Rdg,Unit Wooded,Beaver,UT,84713,Beaver,38.321915,-112.380539,Townhouse,1.0,1.0,640.0,,1987.0,Inactive,325000,2023-07-13T00:00:00.000Z,2024-04-19T00:00:00.000Z,2023-07-13T00:00:00.000Z,2024-04-18T00:00:00.000Z,281
"165-W-100-N,-Torrey,-UT-84775","165 W 100 N, Torrey, UT 84775",165 W 100 N,,Torrey,UT,84775,Wayne,38.300453,-111.4245,Manufactured,3.0,2.0,1764.0,21780.0,1996.0,Inactive,375000,2023-08-11T00:00:00.000Z,2024-04-19T00:00:00.000Z,2023-08-12T00:00:00.000Z,2024-04-18T00:00:00.000Z,252
"3979-W-2025-S,---47,-West-Haven,-UT-84401","3979 W 2025 S, # 47, West Haven, UT 84401",3979 W 2025 S,# 47,West Haven,UT,84401,Weber,41.230293,-112.075462,Single Family,3.0,2.5,1930.0,9148.0,2023.0,Inactive,540000,2023-08-15T00:00:00.000Z,2024-04-19T00:00:00.000Z,2023-08-15T00:00:00.000Z,2024-04-18T00:00:00.000Z,248
"335-W-Reed-Ave,-Salt-Lake-City,-UT-84103","335 W Reed Ave, Salt Lake City, UT 84103",335 W Reed Ave,,Salt Lake City,UT,84103,Salt Lake,40.785404,-111.900899,Single Family,4.0,1.0,2124.0,6534.0,1901.0,Inactive,723900,2023-08-16T00:00:00.000Z,2024-04-19T00:00:00.000Z,2023-08-17T00:00:00.000Z,2024-04-18T00:00:00.000Z,247
"Johnson-Arch-Dr,-Lot-216,-Saint-George,-UT-84770","Johnson Arch Dr, Lot 216, Saint George, UT 84770",Johnson Arch Dr,Lot 216,Saint George,UT,84770,Washington,37.205057,-113.615493,Land,,,,50530.0,,Inactive,400000,2023-09-18T00:00:00.000Z,2024-04-19T00:00:00.000Z,2023-09-19T00:00:00.000Z,2024-04-18T00:00:00.000Z,214
"882-N-Brook-Ave-E-Unit-B,-Tooele,-UT-84074","882 N Brook Ave E Unit B, Tooele, UT 84074",882 N Brook Ave E Unit B,,Tooele,UT,84074,Tooele,40.54881,-112.292163,Townhouse,3.0,3.0,2445.0,3049.0,2023.0,Inactive,519900,2023-10-07T00:00:00.000Z,2024-04-19T00:00:00.000Z,2023-10-20T00:00:00.000Z,2024-04-18T00:00:00.000Z,195
"289-W-Main-St,-Myton,-UT-84052","289 W Main St, Myton, UT 84052",289 W Main St,,Myton,UT,84052,Duchesne,40.194221,-110.068144,Single Family,2.0,1.0,728.0,7405.0,1932.0,Inactive,209000,2023-10-10T00:00:00.000Z,2024-04-19T00:00:00.000Z,2023-10-11T00:00:00.000Z,2024-04-18T00:00:00.000Z,192
